probesetId	value	expr
1624124_at	0	empty
1624125_at	1	normal
1624126_at	3	high
1624127_at	0	empty
1624128_at	0	empty
1624129_s_at	1	normal
1624130_at	0	empty
1624131_at	1	normal
1624132_at	3.5	high
1624133_at	0	empty
1624134_a_at	1	normal
1624135_at	1	normal
1624136_at	0	empty
1624137_at	3.5	high
1624138_at	0	empty
1624139_at	1	normal
1624140_at	0	empty
1624141_at	0	empty
1624142_a_at	0.4	low
1624143_a_at	0	empty
1624144_at	0	empty
1624145_a_at	0.4	low
1624146_at	0	empty
1624147_at	3	high
1624148_at	0	empty
1624149_at	0.25	low
1624150_at	1	normal
1624151_a_at	0.25	low
1624152_at	0.285714286	low
1624153_at	1	normal
1624154_at	1	normal
1624155_at	0	empty
1624156_at	1	normal
1624157_at	3.5	high
1624158_at	0	empty
1624159_at	0	empty
1624160_at	1	normal
1624161_at	1	normal
1624162_at	0	empty
1624163_at	0	empty
1624164_s_at	3	high
1624165_a_at	0	empty
1624166_x_at	0	empty
1624167_at	0	empty
1624168_at	0	empty
1624169_at	0	empty
1624170_at	0	empty
1624171_at	0	empty
1624172_at	0	empty
1624173_at	0	empty
1624174_at	0	empty
1624175_at	0	empty
1624176_at	0	empty
1624177_at	0	empty
1624178_s_at	0	empty
1624179_at	0	empty
1624180_at	0	empty
1624181_at	1	normal
1624182_at	0	empty
1624183_a_at	1	normal
1624184_at	0	empty
1624185_at	0	empty
1624186_at	0	empty
1624187_at	0	empty
1624188_at	0	empty
1624189_at	1	normal
1624190_at	1	normal
1624191_at	0	empty
1624192_at	0	empty
1624193_s_at	0	empty
1624194_a_at	0	empty
1624195_at	0.285714286	low
1624196_at	0	empty
1624197_a_at	1	normal
1624198_at	0.666666667	low
1624199_at	1	normal
1624200_at	0	empty
1624201_at	0	empty
1624202_a_at	0	empty
1624203_s_at	0	empty
1624204_at	0	empty
1624205_at	1	normal
1624206_at	0	empty
1624207_at	0	empty
1624208_s_at	0	empty
1624209_at	0	empty
1624210_at	MC	MC
1624211_at	1	normal
1624212_at	0	empty
1624213_at	0	empty
1624214_at	0.25	low
1624215_s_at	0	empty
1624216_at	0	empty
1624217_at	0	empty
1624218_at	0	empty
1624219_s_at	MC	MC
1624220_s_at	0	empty
1624221_at	0	empty
1624222_s_at	1	normal
1624223_at	0	empty
1624224_at	0	empty
1624225_at	0	empty
1624226_at	0	empty
1624227_at	0	empty
1624228_at	0.25	low
1624229_at	0	empty
1624230_s_at	0	empty
1624231_s_at	1	normal
1624232_at	0	empty
1624233_at	0	empty
1624234_at	0	empty
1624235_at	0	empty
1624236_at	1	normal
1624237_at	1	normal
1624238_at	0	empty
1624239_at	0	empty
1624240_at	1.7	high
1624241_at	1	normal
1624242_at	0	empty
1624243_at	0	empty
1624244_at	0	empty
1624245_at	0	empty
1624246_s_at	1	normal
1624247_at	MC	MC
1624248_s_at	0	empty
1624249_at	0	empty
1624250_at	1	normal
1624251_a_at	0.666666667	low
1624252_s_at	1	normal
1624253_at	0	empty
1624254_at	0	empty
1624255_at	0	empty
1624256_at	MC	MC
1624257_at	0.285714286	low
1624258_at	0	empty
1624259_at	0	empty
1624260_at	0	empty
1624261_at	0	empty
1624262_at	0	empty
1624263_at	0	empty
1624264_at	0	empty
1624265_at	0	empty
1624266_at	0	empty
1624267_at	0	empty
1624268_at	0	empty
1624269_at	MC	MC
1624270_at	0	empty
1624271_at	3.5	high
1624272_at	0	empty
1624273_at	1	normal
1624274_at	1	normal
1624275_at	1	normal
1624276_at	1	normal
1624277_at	0	empty
1624278_at	0	empty
1624279_at	0	empty
1624280_at	3.5	high
1624281_at	0	empty
1624282_s_at	0	empty
1624283_at	0	empty
1624284_a_at	MC	MC
1624285_at	3.5	high
1624286_at	0	empty
1624287_at	0	empty
1624288_at	0	empty
1624289_at	3.5	high
1624290_at	0.833333333	low
1624291_at	0	empty
1624292_a_at	0	empty
1624293_at	3.5	high
1624294_at	0	empty
1624295_at	0	empty
1624296_at	0	empty
1624297_at	0	empty
1624298_at	0	empty
1624299_at	0	empty
1624300_s_at	1	normal
1624301_at	1	normal
1624302_at	0	empty
1624303_at	0	empty
1624304_s_at	1	normal
1624305_at	0	empty
1624306_at	0	empty
1624307_at	0	empty
1624308_at	0	empty
1624309_s_at	0	empty
1624310_s_at	0	empty
1624311_at	0	empty
1624312_at	3.5	high
1624313_at	0.833333333	low
1624314_at	0	empty
1624315_at	0	empty
1624316_at	0	empty
1624317_at	0	empty
1624318_at	1	normal
1624319_at	0	empty
1624320_at	0	empty
1624321_at	MC	MC
1624322_at	1.7	high
1624323_at	0	empty
1624324_a_at	0	empty
1624325_at	0	empty
1624326_at	0	empty
1624327_at	0	empty
1624328_a_at	0	empty
1624329_at	0	empty
1624330_s_at	0.285714286	low
1624331_at	1.5	high
1624332_s_at	0	empty
1624333_at	0	empty
1624334_at	0	empty
1624335_at	0	empty
1624336_at	0	empty
1624337_at	0	empty
1624338_at	0	empty
1624339_at	0	empty
1624340_at	0	empty
1624341_a_at	0	empty
1624342_at	0	empty
1624343_at	0	empty
1624344_at	1	normal
1624345_a_at	0	empty
1624346_at	0	empty
1624347_s_at	0	empty
1624348_a_at	1	normal
1624349_at	0	empty
1624350_at	0	empty
1624351_at	0	empty
1624352_at	0	empty
1624353_at	0	empty
1624354_at	0.285714286	low
1624355_at	1	normal
1624356_at	0	empty
1624357_at	0	empty
1624358_at	0	empty
1624359_at	0	empty
1624360_at	0	empty
1624361_s_at	1	normal
1624362_at	0	empty
1624363_at	0	empty
1624364_at	1	normal
1624365_at	0.285714286	low
1624366_at	0	empty
1624367_at	0	empty
1624368_at	MC	MC
1624369_at	0	empty
1624370_at	0	empty
1624371_a_at	0	empty
1624372_at	1	normal
1624373_at	1	normal
1624374_at	0	empty
1624375_at	0	empty
1624376_at	0	empty
1624377_s_at	0	empty
1624378_at	1	normal
1624379_s_at	0	empty
1624380_at	0	empty
1624381_at	0	empty
1624382_at	0	empty
1624383_at	0	empty
1624384_at	0	empty
1624385_at	1.5	high
1624386_at	0.285714286	low
1624387_at	1	normal
1624388_at	0	empty
1624389_at	1	normal
1624390_a_at	2	high
1624391_at	0	empty
1624392_s_at	1	normal
1624393_at	0	empty
1624394_at	0	empty
1624395_at	0	empty
1624396_at	1	normal
1624397_at	0	empty
1624398_at	0	empty
1624399_at	3.5	high
1624400_a_at	0	empty
1624401_at	0	empty
1624402_at	0	empty
1624403_at	0	empty
1624404_a_at	0	empty
1624405_a_at	0	empty
1624406_at	1.7	high
1624407_s_at	1.5	high
1624408_at	0	empty
1624409_a_at	3.5	high
1624410_at	0.25	low
1624411_at	0	empty
1624412_at	2	high
1624413_at	1	normal
1624414_at	0	empty
1624415_s_at	1.7	high
1624416_at	0	empty
1624417_a_at	1	normal
1624418_s_at	1	normal
1624419_a_at	1.7	high
1624420_at	0	empty
1624421_at	0	empty
1624422_at	0	empty
1624423_at	0	empty
1624424_at	0	empty
1624425_at	1	normal
1624426_at	0	empty
1624427_at	0	empty
1624428_at	0	empty
1624429_at	0	empty
1624430_at	0	empty
1624431_at	0	empty
1624432_at	0	empty
1624433_at	3.5	high
1624434_at	1	normal
1624435_at	3.5	high
1624436_at	0	empty
1624437_s_at	0	empty
1624438_at	0	empty
1624439_at	0	empty
1624440_at	1	normal
1624441_at	0	empty
1624442_at	0	empty
1624443_s_at	0	empty
1624444_at	0	empty
1624445_at	0	empty
1624446_at	0	empty
1624447_s_at	1	normal
1624448_at	0	empty
1624449_at	MC	MC
1624450_at	1	normal
1624451_at	0	empty
1624452_a_at	0	empty
1624453_at	0	empty
1624454_at	0	empty
1624455_at	0	empty
1624456_at	0	empty
1624457_at	0	empty
1624458_at	0	empty
1624459_at	0	empty
1624460_s_at	3.5	high
1624461_at	0	empty
1624462_at	1.7	high
1624463_s_at	1	normal
1624464_s_at	1	normal
1624465_at	1	normal
1624466_a_at	0.4	low
1624467_a_at	1	normal
1624468_a_at	1	normal
1624469_at	0	empty
1624470_at	0.666666667	low
1624471_s_at	0	empty
1624472_at	0	empty
1624473_at	1.7	high
1624474_at	0.666666667	low
1624475_at	1	normal
1624476_at	2	high
1624477_at	0	empty
1624478_at	0	empty
1624479_at	0	empty
1624480_at	0	empty
1624481_a_at	1	normal
1624482_at	0	empty
1624483_at	0	empty
1624484_a_at	0.285714286	low
1624485_at	0	empty
1624486_at	0	empty
1624487_at	1	normal
1624488_a_at	0	empty
1624489_a_at	1.7	high
1624490_s_at	1	normal
1624491_a_at	0	empty
1624492_at	0	empty
1624493_at	0	empty
1624494_at	0	empty
1624495_at	0	empty
1624496_at	1	normal
1624497_at	0	empty
1624498_at	0	empty
1624499_s_at	1.7	high
1624500_at	0	empty
1624501_at	0	empty
1624502_a_at	1	normal
1624503_at	0	empty
1624504_s_at	0.285714286	low
1624505_at	0	empty
1624506_at	0	empty
1624507_at	0	empty
1624508_at	0	empty
1624509_at	0	empty
1624510_at	1	normal
1624511_s_at	0	empty
1624512_at	0	empty
1624513_at	0	empty
1624514_at	0	empty
1624515_at	1.7	high
1624516_at	0	empty
1624517_at	1.5	high
1624518_at	0	empty
1624519_at	1	normal
1624520_a_at	1	normal
1624521_a_at	1	normal
1624522_at	0	empty
1624523_at	0	empty
1624524_at	0	empty
1624525_at	0	empty
1624526_s_at	0	empty
1624527_at	0	empty
1624528_at	1	normal
1624529_at	0	empty
1624530_at	3.5	high
1624531_s_at	0.25	low
1624532_a_at	1	normal
1624533_s_at	0	empty
1624534_at	0	empty
1624535_at	1	normal
1624536_at	0	empty
1624537_s_at	1	normal
1624538_at	0	empty
1624539_at	1	normal
1624540_at	0	empty
1624541_at	0	empty
1624542_at	0	empty
1624543_s_at	1	normal
1624544_at	0	empty
1624545_at	0	empty
1624546_at	0	empty
1624547_s_at	0	empty
1624548_at	0	empty
1624549_at	1	normal
1624550_at	0	empty
1624551_at	0	empty
1624552_at	0	empty
1624553_a_at	0	empty
1624554_at	0	empty
1624555_at	0	empty
1624556_s_at	0	empty
1624557_at	0	empty
1624558_at	0	empty
1624559_a_at	0.285714286	low
1624560_at	0	empty
1624561_at	0	empty
1624562_s_at	0	empty
1624563_at	0	empty
1624564_s_at	0	empty
1624565_a_at	0	empty
1624566_at	0	empty
1624567_at	1	normal
1624568_at	1.7	high
1624569_at	0	empty
1624570_a_at	1	normal
1624571_s_at	0	empty
1624572_a_at	0	empty
1624573_at	0	empty
1624574_at	0	empty
1624575_a_at	0	empty
1624576_at	0	empty
1624577_at	1	normal
1624578_at	0.25	low
1624579_at	0	empty
1624580_at	1	normal
1624581_at	0	empty
1624582_a_at	0	empty
1624583_at	0	empty
1624584_at	0	empty
1624585_at	0	empty
1624586_a_at	0.666666667	low
1624587_at	0	empty
1624588_at	0	empty
1624589_a_at	MC	MC
1624590_at	0	empty
1624591_at	0	empty
1624592_at	0	empty
1624593_at	0	empty
1624594_at	0.4	low
1624595_a_at	0	empty
1624596_at	0	empty
1624597_at	0	empty
1624598_at	0	empty
1624599_at	0	empty
1624600_at	0	empty
1624601_at	0	empty
1624602_at	1	normal
1624603_at	1	normal
1624604_a_at	MC	MC
1624605_at	0	empty
1624606_at	0	empty
1624607_at	0	empty
1624608_s_at	0	empty
1624609_at	0	empty
1624610_at	0	empty
1624611_a_at	0	empty
1624612_at	0	empty
1624613_at	0.4	low
1624614_at	0	empty
1624615_at	0	empty
1624616_at	1	normal
1624617_at	0	empty
1624618_at	1	normal
1624619_s_at	0	empty
1624620_at	1	normal
1624621_at	0	empty
1624622_at	0	empty
1624623_at	0	empty
1624624_at	0	empty
1624625_a_at	0	empty
1624626_at	0	empty
1624627_s_at	1.5	high
1624628_at	0	empty
1624629_at	0	empty
1624630_at	0	empty
1624631_x_at	0	empty
1624632_at	1	normal
1624633_at	0	empty
1624634_at	0	empty
1624635_at	0	empty
1624636_at	0	empty
1624637_at	3.5	high
1624638_a_at	1	normal
1624639_at	0.285714286	low
1624640_x_at	0	empty
1624641_at	MC	MC
1624642_at	0	empty
1624643_a_at	0	empty
1624644_a_at	1	normal
1624645_at	0	empty
1624646_at	0	empty
1624647_at	1	normal
1624648_at	0	empty
1624649_a_at	1	normal
1624650_at	0	empty
1624651_at	0	empty
1624652_at	0	empty
1624653_at	0	empty
1624654_at	0	empty
1624655_at	0	empty
1624656_s_at	1	normal
1624657_at	0	empty
1624658_at	1	normal
1624659_at	0	empty
1624660_at	0	empty
1624661_at	0	empty
1624662_at	1	normal
1624663_a_at	MC	MC
1624664_at	0	empty
1624665_at	0	empty
1624666_at	0	empty
1624667_at	0	empty
1624668_s_at	0	empty
1624669_at	0	empty
1624670_at	0	empty
1624671_at	0	empty
1624672_at	0	empty
1624673_at	3.5	high
1624674_at	0	empty
1624675_at	0	empty
1624676_a_at	0	empty
1624677_at	0	empty
1624678_at	0	empty
1624679_at	0	empty
1624680_a_at	0.4	low
1624681_at	0	empty
1624682_at	0	empty
1624683_at	0	empty
1624684_at	0	empty
1624685_at	0	empty
1624686_a_at	1	normal
1624687_a_at	0	empty
1624688_at	0	empty
1624689_at	0	empty
1624690_at	0	empty
1624691_at	0	empty
1624692_at	0	empty
1624693_at	0	empty
1624694_at	0	empty
1624695_at	0	empty
1624696_a_at	1	normal
1624697_at	0	empty
1624698_at	0	empty
1624699_s_at	3	high
1624700_a_at	0	empty
1624701_at	0	empty
1624702_s_at	0	empty
1624703_at	0	empty
1624704_at	0	empty
1624705_a_at	0	empty
1624706_at	0	empty
1624707_at	0	empty
1624708_at	0	empty
1624709_at	0	empty
1624710_at	0	empty
1624711_at	0	empty
1624712_at	0	empty
1624713_at	0	empty
1624714_at	1	normal
1624715_at	0	empty
1624716_at	0	empty
1624717_s_at	0	empty
1624718_a_at	0	empty
1624719_at	1	normal
1624720_s_at	0	empty
1624721_at	0	empty
1624722_at	0	empty
1624723_at	0	empty
1624724_at	0	empty
1624725_at	1.5	high
1624726_s_at	0.833333333	low
1624727_s_at	1	normal
1624728_at	0	empty
1624729_at	0	empty
1624730_at	1	normal
1624731_s_at	0	empty
1624732_at	0	empty
1624733_at	0	empty
1624734_at	0	empty
1624735_at	0	empty
1624736_a_at	0	empty
1624737_at	0	empty
1624738_at	0	empty
1624739_at	0	empty
1624740_at	0	empty
1624741_at	0	empty
1624742_a_at	0	empty
1624743_s_at	1	normal
1624744_a_at	1	normal
1624745_at	0	empty
1624746_at	0	empty
1624747_at	0	empty
1624748_a_at	0	empty
1624749_at	0	empty
1624750_at	1.5	high
1624751_at	0	empty
1624752_at	0	empty
1624753_at	0	empty
1624754_at	0	empty
1624755_a_at	1	normal
1624756_at	MC	MC
1624757_at	0.25	low
1624758_at	0	empty
1624759_s_at	0	empty
1624760_at	1	normal
1624761_at	0	empty
1624762_at	0	empty
1624763_at	0	empty
1624764_a_at	0	empty
1624765_at	0	empty
1624766_s_at	0.833333333	low
1624767_at	0	empty
1624768_at	0	empty
1624769_s_at	0	empty
1624770_at	0	empty
1624771_at	0	empty
1624772_at	1	normal
1624773_at	0	empty
1624774_a_at	0.666666667	low
1624775_at	2	high
1624776_a_at	0	empty
1624777_at	0	empty
1624778_at	1	normal
1624779_at	1	normal
1624780_at	1	normal
1624781_at	0	empty
1624782_a_at	1	normal
1624783_at	0	empty
1624784_at	0	empty
1624785_at	0	empty
1624786_at	0	empty
1624787_s_at	1	normal
1624788_at	0	empty
1624789_at	0	empty
1624790_at	0.4	low
1624791_at	0	empty
1624792_at	0	empty
1624793_at	0	empty
1624794_at	0	empty
1624795_at	0.285714286	low
1624796_at	0	empty
1624797_at	0	empty
1624798_s_at	MC	MC
1624799_at	0	empty
1624800_at	2	high
1624801_at	0	empty
1624802_at	0	empty
1624803_at	0	empty
1624804_at	0	empty
1624805_at	0	empty
1624806_at	0	empty
1624807_at	1	normal
1624808_at	0.833333333	low
1624809_s_at	0	empty
1624810_at	0	empty
1624811_at	0	empty
1624812_at	1	normal
1624813_s_at	0	empty
1624814_at	0	empty
1624815_at	3.5	high
1624816_at	0	empty
1624817_at	0	empty
1624818_s_at	1	normal
1624819_s_at	0	empty
1624820_at	0	empty
1624821_at	1	normal
1624822_at	0	empty
1624823_at	0	empty
1624824_at	0	empty
1624825_s_at	0	empty
1624826_at	1	normal
1624827_at	0	empty
1624828_at	0	empty
1624829_at	0	empty
1624830_at	0	empty
1624831_at	0	empty
1624832_s_at	0	empty
1624833_a_at	0	empty
1624834_at	0	empty
1624835_at	0	empty
1624836_at	0	empty
1624837_at	3.5	high
1624838_a_at	0	empty
1624839_at	0	empty
1624840_at	0	empty
1624841_s_at	0	empty
1624842_at	0	empty
1624843_at	0	empty
1624844_x_at	0	empty
1624845_a_at	0	empty
1624846_at	1	normal
1624847_at	0	empty
1624848_at	1	normal
1624849_at	1	normal
1624850_at	0.666666667	low
1624851_at	2	high
1624852_at	0	empty
1624853_at	0	empty
1624854_s_at	0	empty
1624855_at	3.5	high
1624856_at	1	normal
1624857_at	0	empty
1624858_at	1	normal
1624859_at	0	empty
1624860_at	0	empty
1624861_at	0	empty
1624862_at	0	empty
1624863_a_at	1	normal
1624864_s_at	0	empty
1624865_at	0	empty
1624866_at	0	empty
1624867_at	0	empty
1624868_at	0	empty
1624869_at	0	empty
1624870_at	0	empty
1624871_s_at	0	empty
1624872_at	0	empty
1624873_at	1	normal
1624874_at	0	empty
1624875_at	0	empty
1624876_at	0	empty
1624877_at	1	normal
1624878_at	0	empty
1624879_at	0	empty
1624880_at	1	normal
1624881_at	1	normal
1624882_at	0	empty
1624883_at	0	empty
1624884_at	0	empty
1624885_at	0	empty
1624886_s_at	0	empty
1624887_at	0.285714286	low
1624888_at	1	normal
1624889_a_at	1	normal
1624890_s_at	1	normal
1624891_at	0	empty
1624892_s_at	1	normal
1624893_at	0	empty
1624894_s_at	2	high
1624895_at	0.25	low
1624896_at	0	empty
1624897_at	0	empty
1624898_a_at	0	empty
1624899_at	1.5	high
1624900_at	0	empty
1624901_at	0	empty
1624902_at	0	empty
1624903_at	0	empty
1624904_at	0	empty
1624905_at	0.4	low
1624906_at	0	empty
1624907_at	0	empty
1624908_at	0	empty
1624909_at	0	empty
1624910_at	0	empty
1624911_at	0	empty
1624912_at	0	empty
1624913_s_at	0	empty
1624914_at	0	empty
1624915_s_at	0	empty
1624916_a_at	MC	MC
1624917_at	0	empty
1624918_at	0	empty
1624919_at	1	normal
1624920_at	0	empty
1624921_at	0	empty
1624922_at	0	empty
1624923_s_at	1	normal
1624924_at	1	normal
1624925_at	0	empty
1624926_at	0	empty
1624927_at	0	empty
1624928_at	1.5	high
1624929_at	0	empty
1624930_at	0	empty
1624931_at	0	empty
1624932_at	0	empty
1624933_s_at	0	empty
1624934_at	1	normal
1624935_at	0	empty
1624936_at	0	empty
1624937_at	0	empty
1624938_at	0	empty
1624939_at	0	empty
1624940_at	0	empty
1624941_at	0	empty
1624942_at	0	empty
1624943_at	1.7	high
1624944_at	0	empty
1624945_a_at	0	empty
1624946_at	1	normal
1624947_x_at	0	empty
1624948_at	0	empty
1624949_at	0.25	low
1624950_a_at	0.25	low
1624951_at	0	empty
1624952_at	0	empty
1624953_at	1	normal
1624954_at	0	empty
1624955_at	0	empty
1624956_at	0	empty
1624957_a_at	1	normal
1624958_a_at	0	empty
1624959_at	0	empty
1624960_at	1	normal
1624961_at	0	empty
1624962_at	0	empty
1624963_at	0	empty
1624964_at	0	empty
1624965_at	0	empty
1624966_at	0	empty
1624967_at	0	empty
1624968_at	0	empty
1624969_s_at	0	empty
1624970_s_at	0.4	low
1624971_at	0	empty
1624972_at	0	empty
1624973_at	0	empty
1624974_at	0	empty
1624975_at	0	empty
1624976_at	1	normal
1624977_at	0	empty
1624978_at	0	empty
1624979_at	0	empty
1624980_at	0	empty
1624981_a_at	1	normal
1624982_s_at	1	normal
1624983_s_at	0	empty
1624984_at	0	empty
1624985_at	0	empty
1624986_at	3.5	high
1624987_at	1	normal
1624988_at	0	empty
1624989_s_at	0	empty
1624990_at	1	normal
1624991_at	0	empty
1624992_at	0	empty
1624993_at	3.5	high
1624994_at	0	empty
1624995_at	0	empty
1624996_at	1	normal
1624997_s_at	1	normal
1624998_at	0	empty
1624999_s_at	0	empty
1625000_a_at	0	empty
1625001_at	0	empty
1625002_a_at	MC	MC
1625003_at	0	empty
1625004_at	0	empty
1625005_s_at	0	empty
1625006_at	3.5	high
1625007_a_at	0	empty
1625008_at	0	empty
1625009_at	0	empty
1625010_a_at	0	empty
1625011_at	0	empty
1625012_s_at	0	empty
1625013_at	0	empty
1625014_at	3.5	high
1625015_at	0	empty
1625016_at	0	empty
1625017_at	1	normal
1625018_at	1	normal
1625019_at	0.666666667	low
1625020_at	0	empty
1625021_at	0	empty
1625022_a_at	0	empty
1625023_a_at	1	normal
1625024_at	0	empty
1625025_a_at	0	empty
1625026_at	0	empty
1625027_a_at	3.5	high
1625028_at	0	empty
1625029_s_at	0	empty
1625030_at	0	empty
1625031_at	0	empty
1625032_s_at	0	empty
1625033_at	1	normal
1625034_s_at	1	normal
1625035_at	0	empty
1625036_at	0.666666667	low
1625037_at	0	empty
1625038_s_at	1	normal
1625039_at	0	empty
1625040_a_at	0	empty
1625041_at	3.5	high
1625042_at	0	empty
1625043_at	0	empty
1625044_at	0	empty
1625045_at	0	empty
1625046_at	1	normal
1625047_at	0	empty
1625048_at	0	empty
1625049_at	0	empty
1625050_s_at	0	empty
1625051_at	0.25	low
1625052_at	1	normal
1625053_at	0	empty
1625054_at	MC	MC
1625055_at	1	normal
1625056_at	0	empty
1625057_at	0	empty
1625058_at	0	empty
1625059_at	0	empty
1625060_at	1.5	high
1625061_at	0	empty
1625062_a_at	0	empty
1625063_a_at	0	empty
1625064_at	0	empty
1625065_s_at	1	normal
1625066_at	0	empty
1625067_at	0	empty
1625068_a_at	0	empty
1625069_at	0	empty
1625070_at	0	empty
1625071_a_at	1	normal
1625072_s_at	0	empty
1625073_at	0	empty
1625074_at	0	empty
1625075_at	1	normal
1625076_at	0	empty
1625077_at	0	empty
1625078_at	1.7	high
1625079_at	0	empty
1625080_at	1	normal
1625081_at	0.285714286	low
1625082_a_at	0	empty
1625083_at	0	empty
1625084_at	0	empty
1625085_at	0	empty
1625086_s_at	0	empty
1625087_a_at	0	empty
1625088_at	0	empty
1625089_at	0	empty
1625090_at	0	empty
1625091_at	0	empty
1625092_at	0	empty
1625093_s_at	0	empty
1625094_at	0	empty
1625095_at	0	empty
1625096_at	1	normal
1625097_at	0	empty
1625098_at	0	empty
1625099_at	0.666666667	low
1625100_at	0	empty
1625101_at	0	empty
1625102_at	0	empty
1625103_at	0	empty
1625104_at	0	empty
1625105_s_at	0	empty
1625106_at	0	empty
1625107_at	0.4	low
1625108_a_at	0	empty
1625109_at	0	empty
1625110_at	1	normal
1625111_at	0	empty
1625112_at	0.666666667	low
1625113_s_at	MC	MC
1625114_at	0.285714286	low
1625115_at	0	empty
1625116_at	MC	MC
1625117_at	MC	MC
1625118_at	0	empty
1625119_at	0	empty
1625120_at	0	empty
1625121_at	0	empty
1625122_at	0	empty
1625123_at	1	normal
1625124_at	MC	MC
1625125_at	0.285714286	low
1625126_at	1	normal
1625127_at	0	empty
1625128_a_at	2	high
1625129_at	0	empty
1625130_at	0	empty
1625131_s_at	0	empty
1625132_s_at	0	empty
1625133_at	0	empty
1625134_at	1	normal
1625135_at	0	empty
1625136_s_at	0.25	low
1625137_at	1	normal
1625138_at	0	empty
1625139_at	0	empty
1625140_at	3.5	high
1625141_at	1.5	high
1625142_s_at	0	empty
1625143_at	0	empty
1625144_at	1	normal
1625145_a_at	MC	MC
1625146_a_at	0.285714286	low
1625147_at	0.833333333	low
1625148_s_at	0	empty
1625149_at	0	empty
1625150_s_at	0	empty
1625151_at	0	empty
1625152_s_at	1.5	high
1625153_at	0	empty
1625154_s_at	1	normal
1625155_a_at	0	empty
1625156_at	0	empty
1625157_at	0	empty
1625158_at	0	empty
1625159_at	0	empty
1625160_at	0	empty
1625161_at	0	empty
